session_id,step,current_call,next_call,endpoint,method,url_params,body,user_segment,device,hour,is_last_step
1799,5,GET /cart?product_id=44,END,/cart,GET,product_id=44,,new_visitor,desktop,8,True
1800,1,GET /products/filter,"POST /products/filter  body={""gender"":""female"",""category"":""dress"",""price"":""mid""}",/products/filter,GET,,,indecisive,desktop,8,False
1800,2,"POST /products/filter  body={""gender"":""female"",""category"":""dress"",""price"":""mid""}",GET /products?id=33,/products/filter,POST,,"{""gender"":""female"",""category"":""dress"",""price"":""mid""}",indecisive,desktop,8,False
1800,3,GET /products?id=33,GET /cart?product_id=33,/products,GET,id=33,,indecisive,desktop,8,False
1800,4,GET /cart?product_id=33,END,/cart,GET,product_id=33,,indecisive,desktop,8,True
1801,1,GET /products,GET /products?id=44,/products,GET,,,browser,mobile,15,False
1801,2,GET /products?id=44,GET /cart?product_id=44,/products,GET,id=44,,browser,mobile,15,False
1801,3,GET /cart?product_id=44,END,/cart,GET,product_id=44,,browser,mobile,15,True
1802,1,GET /products,GET /products?id=47,/products,GET,,,browser,desktop,19,False
1802,2,GET /products?id=47,GET /cart?product_id=47,/products,GET,id=47,,browser,desktop,19,False
1802,3,GET /cart?product_id=47,GET /checkout,/cart,GET,product_id=47,,browser,desktop,19,False
1802,4,GET /checkout,"POST /payment  body={""amount"": 49.99, ""method"": ""card""}",/checkout,GET,,,browser,desktop,19,False
1802,5,"POST /payment  body={""amount"": 49.99, ""method"": ""card""}",END,/payment,POST,,"{""amount"": 49.99, ""method"": ""card""}",browser,desktop,19,True
1803,1,GET /products/filter,"POST /products/filter  body={""gender"":""female"",""category"":""skirt"",""price"":""low""}",/products/filter,GET,,,new_visitor,desktop,4,False
1803,2,"POST /products/filter  body={""gender"":""female"",""category"":""skirt"",""price"":""low""}",GET /products?id=120,/products/filter,POST,,"{""gender"":""female"",""category"":""skirt"",""price"":""low""}",new_visitor,desktop,4,False
1803,3,GET /products?id=120,GET /cart?product_id=120,/products,GET,id=120,,new_visitor,desktop,4,False
1803,4,GET /cart?product_id=120,END,/cart,GET,product_id=120,,new_visitor,desktop,4,True
1804,1,GET /products/filter,"POST /products/filter  body={""gender"":""male"",""category"":""shirt""}",/products/filter,GET,,,new_visitor,mobile,20,False
1804,2,"POST /products/filter  body={""gender"":""male"",""category"":""shirt""}",GET /products?id=11,/products/filter,POST,,"{""gender"":""male"",""category"":""shirt""}",new_visitor,mobile,20,False
1804,3,GET /products?id=11,GET /reviews?product_id=11,/products,GET,id=11,,new_visitor,mobile,20,False
1804,4,GET /reviews?product_id=11,END,/reviews,GET,product_id=11,,new_visitor,mobile,20,True
1805,1,GET /products,GET /products?id=88,/products,GET,,,browser,mobile,0,False
1805,2,GET /products?id=88,GET /cart?product_id=88,/products,GET,id=88,,browser,mobile,0,False
1805,3,GET /cart?product_id=88,GET /checkout,/cart,GET,product_id=88,,browser,mobile,0,False
1805,4,GET /checkout,"POST /payment  body={""amount"": 49.99, ""method"": ""card""}",/checkout,GET,,,browser,mobile,0,False
1805,5,"POST /payment  body={""amount"": 49.99, ""method"": ""card""}",END,/payment,POST,,"{""amount"": 49.99, ""method"": ""card""}",browser,mobile,0,True
1806,1,GET /products,GET /products?id=42,/products,GET,,,new_visitor,tablet,12,False
1806,2,GET /products?id=42,GET /reviews?product_id=42,/products,GET,id=42,,new_visitor,tablet,12,False
1806,3,GET /reviews?product_id=42,GET /products?id=42,/reviews,GET,product_id=42,,new_visitor,tablet,12,False
1806,4,GET /products?id=42,GET /cart?product_id=42,/products,GET,id=42,,new_visitor,tablet,12,False
1806,5,GET /cart?product_id=42,END,/cart,GET,product_id=42,,new_visitor,tablet,12,True
1807,1,GET /search?q=heels,GET /products?id=61,/search,GET,q=heels,,new_visitor,desktop,1,False
1807,2,GET /products?id=61,GET /cart?product_id=61,/products,GET,id=61,,new_visitor,desktop,1,False
1807,3,GET /cart?product_id=61,END,/cart,GET,product_id=61,,new_visitor,desktop,1,True
1808,1,GET /home,GET /category?type=women,/home,GET,,,returner,tablet,13,False
1808,2,GET /category?type=women,GET /products?id=55,/category,GET,type=women,,returner,tablet,13,False
1808,3,GET /products?id=55,GET /cart?product_id=55,/products,GET,id=55,,returner,tablet,13,False
1808,4,GET /cart?product_id=55,END,/cart,GET,product_id=55,,returner,tablet,13,True
1809,1,GET /products/filter,"POST /products/filter  body={""gender"":""male"",""category"":""sneakers""}",/products/filter,GET,,,browser,tablet,11,False
1809,2,"POST /products/filter  body={""gender"":""male"",""category"":""sneakers""}",GET /products?id=44,/products/filter,POST,,"{""gender"":""male"",""category"":""sneakers""}",browser,tablet,11,False
1809,3,GET /products?id=44,GET /reviews?product_id=44,/products,GET,id=44,,browser,tablet,11,False
1809,4,GET /reviews?product_id=44,END,/reviews,GET,product_id=44,,browser,tablet,11,True
1810,1,GET /products,GET /products?id=105,/products,GET,,,buyer,mobile,2,False
1810,2,GET /products?id=105,GET /products?id=44,/products,GET,id=105,,buyer,mobile,2,False
1810,3,GET /products?id=44,GET /reviews?product_id=44,/products,GET,id=44,,buyer,mobile,2,False
1810,4,GET /reviews?product_id=44,END,/reviews,GET,product_id=44,,buyer,mobile,2,True
1811,1,GET /products,GET /products?id=47,/products,GET,,,browser,tablet,7,False
1811,2,GET /products?id=47,GET /cart?product_id=47,/products,GET,id=47,,browser,tablet,7,False
1811,3,GET /cart?product_id=47,GET /home,/cart,GET,product_id=47,,browser,tablet,7,False
1811,4,GET /home,END,/home,GET,,,browser,tablet,7,True
1812,1,GET /products,GET /products?id=44,/products,GET,,,browser,mobile,14,False
1812,2,GET /products?id=44,GET /cart?product_id=44,/products,GET,id=44,,browser,mobile,14,False
1812,3,GET /cart?product_id=44,END,/cart,GET,product_id=44,,browser,mobile,14,True
1813,1,GET /products?id=61,GET /cart?product_id=61,/products,GET,id=61,,new_visitor,tablet,7,False
1813,2,GET /cart?product_id=61,END,/cart,GET,product_id=61,,new_visitor,tablet,7,True
1814,1,GET /products,GET /products?id=47,/products,GET,,,returner,tablet,3,False
1814,2,GET /products?id=47,GET /reviews?product_id=47,/products,GET,id=47,,returner,tablet,3,False
1814,3,GET /reviews?product_id=47,GET /products?id=47,/reviews,GET,product_id=47,,returner,tablet,3,False
1814,4,GET /products?id=47,GET /cart?product_id=47,/products,GET,id=47,,returner,tablet,3,False
1814,5,GET /cart?product_id=47,END,/cart,GET,product_id=47,,returner,tablet,3,True
1815,1,GET /search?q=office shirt,GET /products?id=11,/search,GET,q=office shirt,,indecisive,tablet,6,False
1815,2,GET /products?id=11,GET /reviews?product_id=11,/products,GET,id=11,,indecisive,tablet,6,False
1815,3,GET /reviews?product_id=11,END,/reviews,GET,product_id=11,,indecisive,tablet,6,True
1816,1,GET /products?id=22,GET /reviews?product_id=22,/products,GET,id=22,,returner,tablet,9,False
1816,2,GET /reviews?product_id=22,END,/reviews,GET,product_id=22,,returner,tablet,9,True
1817,1,GET /products/filter,"POST /products/filter  body={""gender"":""unisex"",""category"":""watch"",""price"":""low""}",/products/filter,GET,,,buyer,tablet,8,False
1817,2,"POST /products/filter  body={""gender"":""unisex"",""category"":""watch"",""price"":""low""}",GET /products?id=44,/products/filter,POST,,"{""gender"":""unisex"",""category"":""watch"",""price"":""low""}",buyer,tablet,8,False
1817,3,GET /products?id=44,GET /cart?product_id=44,/products,GET,id=44,,buyer,tablet,8,False
1817,4,GET /cart?product_id=44,END,/cart,GET,product_id=44,,buyer,tablet,8,True
1818,1,GET /products?id=120,GET /cart?product_id=120,/products,GET,id=120,,indecisive,desktop,22,False
1818,2,GET /cart?product_id=120,END,/cart,GET,product_id=120,,indecisive,desktop,22,True
1819,1,GET /products/filter,"POST /products/filter  body={""gender"":""unisex"",""category"":""watch"",""price"":""mid""}",/products/filter,GET,,,buyer,mobile,16,False
1819,2,"POST /products/filter  body={""gender"":""unisex"",""category"":""watch"",""price"":""mid""}",GET /products?id=55,/products/filter,POST,,"{""gender"":""unisex"",""category"":""watch"",""price"":""mid""}",buyer,mobile,16,False
1819,3,GET /products?id=55,GET /cart?product_id=55,/products,GET,id=55,,buyer,mobile,16,False
1819,4,GET /cart?product_id=55,END,/cart,GET,product_id=55,,buyer,mobile,16,True
1820,1,GET /products,GET /products?id=11,/products,GET,,,indecisive,tablet,4,False
1820,2,GET /products?id=11,GET /cart?product_id=11,/products,GET,id=11,,indecisive,tablet,4,False
1820,3,GET /cart?product_id=11,END,/cart,GET,product_id=11,,indecisive,tablet,4,True
1821,1,GET /search?q=red dress,GET /products?id=15,/search,GET,q=red dress,,returner,mobile,0,False
1821,2,GET /products?id=15,GET /reviews?product_id=15,/products,GET,id=15,,returner,mobile,0,False
1821,3,GET /reviews?product_id=15,END,/reviews,GET,product_id=15,,returner,mobile,0,True
1822,1,GET /products/filter,"POST /products/filter  body={""gender"":""female"",""category"":""skirt"",""price"":""high""}",/products/filter,GET,,,indecisive,tablet,12,False
1822,2,"POST /products/filter  body={""gender"":""female"",""category"":""skirt"",""price"":""high""}",GET /products?id=101,/products/filter,POST,,"{""gender"":""female"",""category"":""skirt"",""price"":""high""}",indecisive,tablet,12,False
1822,3,GET /products?id=101,GET /cart?product_id=101,/products,GET,id=101,,indecisive,tablet,12,False
1822,4,GET /cart?product_id=101,END,/cart,GET,product_id=101,,indecisive,tablet,12,True
1823,1,GET /search?q=red dress,GET /products?id=11,/search,GET,q=red dress,,returner,mobile,12,False
1823,2,GET /products?id=11,GET /cart?product_id=11,/products,GET,id=11,,returner,mobile,12,False
1823,3,GET /cart?product_id=11,END,/cart,GET,product_id=11,,returner,mobile,12,True
1824,1,GET /products,GET /products?id=44,/products,GET,,,buyer,desktop,5,False
1824,2,GET /products?id=44,GET /reviews?product_id=44,/products,GET,id=44,,buyer,desktop,5,False
1824,3,GET /reviews?product_id=44,GET /products?id=44,/reviews,GET,product_id=44,,buyer,desktop,5,False
1824,4,GET /products?id=44,GET /cart?product_id=44,/products,GET,id=44,,buyer,desktop,5,False
1824,5,GET /cart?product_id=44,END,/cart,GET,product_id=44,,buyer,desktop,5,True
1825,1,GET /products,GET /products?id=42,/products,GET,,,indecisive,mobile,17,False
1825,2,GET /products?id=42,GET /cart?product_id=42,/products,GET,id=42,,indecisive,mobile,17,False
1825,3,GET /cart?product_id=42,GET /checkout,/cart,GET,product_id=42,,indecisive,mobile,17,False
1825,4,GET /checkout,"POST /payment  body={""amount"": 49.99, ""method"": ""card""}",/checkout,GET,,,indecisive,mobile,17,False
1825,5,"POST /payment  body={""amount"": 49.99, ""method"": ""card""}",END,/payment,POST,,"{""amount"": 49.99, ""method"": ""card""}",indecisive,mobile,17,True
1826,1,GET /products,GET /products?id=88,/products,GET,,,new_visitor,desktop,8,False
1826,2,GET /products?id=88,GET /cart?product_id=88,/products,GET,id=88,,new_visitor,desktop,8,False
1826,3,GET /cart?product_id=88,GET /home,/cart,GET,product_id=88,,new_visitor,desktop,8,False
1826,4,GET /home,END,/home,GET,,,new_visitor,desktop,8,True
1827,1,GET /products/filter,"POST /products/filter  body={""gender"":""male"",""category"":""sneakers"",""price"":""high""}",/products/filter,GET,,,browser,desktop,23,False
1827,2,"POST /products/filter  body={""gender"":""male"",""category"":""sneakers"",""price"":""high""}",GET /products,/products/filter,POST,,"{""gender"":""male"",""category"":""sneakers"",""price"":""high""}",browser,desktop,23,False
1827,3,GET /products,"POST /products/filter  body={""gender"":""male"",""category"":""sneakers""}",/products,GET,,,browser,desktop,23,False
1827,4,"POST /products/filter  body={""gender"":""male"",""category"":""sneakers""}",GET /products?id=44,/products/filter,POST,,"{""gender"":""male"",""category"":""sneakers""}",browser,desktop,23,False
1827,5,GET /products?id=44,GET /cart?product_id=44,/products,GET,id=44,,browser,desktop,23,False
1827,6,GET /cart?product_id=44,END,/cart,GET,product_id=44,,browser,desktop,23,True
1828,1,GET /products?id=22,GET /reviews?product_id=22,/products,GET,id=22,,browser,tablet,12,False
1828,2,GET /reviews?product_id=22,END,/reviews,GET,product_id=22,,browser,tablet,12,True
1829,1,GET /home,GET /category?type=accessories,/home,GET,,,new_visitor,desktop,13,False
1829,2,GET /category?type=accessories,GET /products?id=110,/category,GET,type=accessories,,new_visitor,desktop,13,False
1829,3,GET /products?id=110,GET /cart?product_id=110,/products,GET,id=110,,new_visitor,desktop,13,False
1829,4,GET /cart?product_id=110,END,/cart,GET,product_id=110,,new_visitor,desktop,13,True
1830,1,GET /products,GET /products?id=11,/products,GET,,,buyer,desktop,14,False
1830,2,GET /products?id=11,GET /cart?product_id=11,/products,GET,id=11,,buyer,desktop,14,False
1830,3,GET /cart?product_id=11,GET /checkout,/cart,GET,product_id=11,,buyer,desktop,14,False
1830,4,GET /checkout,"POST /payment  body={""amount"": 49.99, ""method"": ""card""}",/checkout,GET,,,buyer,desktop,14,False
1830,5,"POST /payment  body={""amount"": 49.99, ""method"": ""card""}",END,/payment,POST,,"{""amount"": 49.99, ""method"": ""card""}",buyer,desktop,14,True
1831,1,GET /products,GET /products?id=15,/products,GET,,,buyer,mobile,8,False
1831,2,GET /products?id=15,GET /cart?product_id=15,/products,GET,id=15,,buyer,mobile,8,False
1831,3,GET /cart?product_id=15,GET /home,/cart,GET,product_id=15,,buyer,mobile,8,False
1831,4,GET /home,END,/home,GET,,,buyer,mobile,8,True
1832,1,GET /products/filter,"POST /products/filter  body={""gender"":""unisex"",""category"":""sneakers"",""price"":""low""}",/products/filter,GET,,,browser,mobile,17,False
1832,2,"POST /products/filter  body={""gender"":""unisex"",""category"":""sneakers"",""price"":""low""}",GET /products?id=15,/products/filter,POST,,"{""gender"":""unisex"",""category"":""sneakers"",""price"":""low""}",browser,mobile,17,False
1832,3,GET /products?id=15,GET /cart?product_id=15,/products,GET,id=15,,browser,mobile,17,False
1832,4,GET /cart?product_id=15,END,/cart,GET,product_id=15,,browser,mobile,17,True
1833,1,GET /products/filter,"POST /products/filter  body={""gender"":""unisex"",""category"":""watch"",""price"":""low""}",/products/filter,GET,,,indecisive,desktop,21,False
1833,2,"POST /products/filter  body={""gender"":""unisex"",""category"":""watch"",""price"":""low""}",GET /products?id=55,/products/filter,POST,,"{""gender"":""unisex"",""category"":""watch"",""price"":""low""}",indecisive,desktop,21,False
1833,3,GET /products?id=55,GET /cart?product_id=55,/products,GET,id=55,,indecisive,desktop,21,False
1833,4,GET /cart?product_id=55,END,/cart,GET,product_id=55,,indecisive,desktop,21,True
1834,1,GET /products/filter,"POST /products/filter  body={""gender"":""male"",""category"":""dress""}",/products/filter,GET,,,indecisive,tablet,21,False
1834,2,"POST /products/filter  body={""gender"":""male"",""category"":""dress""}",GET /products?id=110,/products/filter,POST,,"{""gender"":""male"",""category"":""dress""}",indecisive,tablet,21,False
1834,3,GET /products?id=110,GET /cart?product_id=110,/products,GET,id=110,,indecisive,tablet,21,False
1834,4,GET /cart?product_id=110,END,/cart,GET,product_id=110,,indecisive,tablet,21,True
1835,1,GET /search?q=office shirt,GET /products?id=120,/search,GET,q=office shirt,,browser,desktop,0,False
1835,2,GET /products?id=120,GET /reviews?product_id=120,/products,GET,id=120,,browser,desktop,0,False
1835,3,GET /reviews?product_id=120,END,/reviews,GET,product_id=120,,browser,desktop,0,True
1836,1,GET /products,GET /products?id=47,/products,GET,,,new_visitor,mobile,13,False
1836,2,GET /products?id=47,GET /cart?product_id=47,/products,GET,id=47,,new_visitor,mobile,13,False
1836,3,GET /cart?product_id=47,END,/cart,GET,product_id=47,,new_visitor,mobile,13,True
1837,1,GET /products?id=110,GET /cart?product_id=110,/products,GET,id=110,,new_visitor,tablet,10,False
1837,2,GET /cart?product_id=110,END,/cart,GET,product_id=110,,new_visitor,tablet,10,True
1838,1,GET /products,GET /products?id=73,/products,GET,,,indecisive,desktop,15,False
1838,2,GET /products?id=73,GET /cart?product_id=73,/products,GET,id=73,,indecisive,desktop,15,False
1838,3,GET /cart?product_id=73,END,/cart,GET,product_id=73,,indecisive,desktop,15,True
1839,1,GET /products/filter,"POST /products/filter  body={""gender"":""unisex"",""category"":""skirt"",""price"":""mid""}",/products/filter,GET,,,new_visitor,tablet,1,False
1839,2,"POST /products/filter  body={""gender"":""unisex"",""category"":""skirt"",""price"":""mid""}",GET /products?id=110,/products/filter,POST,,"{""gender"":""unisex"",""category"":""skirt"",""price"":""mid""}",new_visitor,tablet,1,False
1839,3,GET /products?id=110,GET /cart?product_id=110,/products,GET,id=110,,new_visitor,tablet,1,False
1839,4,GET /cart?product_id=110,END,/cart,GET,product_id=110,,new_visitor,tablet,1,True
1840,1,GET /home,GET /category?type=women,/home,GET,,,new_visitor,desktop,1,False
1840,2,GET /category?type=women,GET /products?id=42,/category,GET,type=women,,new_visitor,desktop,1,False
1840,3,GET /products?id=42,GET /cart?product_id=42,/products,GET,id=42,,new_visitor,desktop,1,False
1840,4,GET /cart?product_id=42,END,/cart,GET,product_id=42,,new_visitor,desktop,1,True
1841,1,GET /products,GET /products?id=39,/products,GET,,,indecisive,desktop,0,False
1841,2,GET /products?id=39,GET /reviews?product_id=39,/products,GET,id=39,,indecisive,desktop,0,False
1841,3,GET /reviews?product_id=39,GET /products?id=39,/reviews,GET,product_id=39,,indecisive,desktop,0,False
1841,4,GET /products?id=39,GET /cart?product_id=39,/products,GET,id=39,,indecisive,desktop,0,False
1841,5,GET /cart?product_id=39,END,/cart,GET,product_id=39,,indecisive,desktop,0,True
1842,1,GET /products,GET /products?id=55,/products,GET,,,new_visitor,tablet,1,False
1842,2,GET /products?id=55,GET /products?id=47,/products,GET,id=55,,new_visitor,tablet,1,False
1842,3,GET /products?id=47,GET /products?id=110,/products,GET,id=47,,new_visitor,tablet,1,False
1842,4,GET /products?id=110,GET /cart?product_id=110,/products,GET,id=110,,new_visitor,tablet,1,False
1842,5,GET /cart?product_id=110,END,/cart,GET,product_id=110,,new_visitor,tablet,1,True
1843,1,GET /products/filter,"POST /products/filter  body={""gender"":""male"",""category"":""sneakers"",""price"":""low""}",/products/filter,GET,,,browser,mobile,6,False
1843,2,"POST /products/filter  body={""gender"":""male"",""category"":""sneakers"",""price"":""low""}",GET /products?id=105,/products/filter,POST,,"{""gender"":""male"",""category"":""sneakers"",""price"":""low""}",browser,mobile,6,False
1843,3,GET /products?id=105,GET /cart?product_id=105,/products,GET,id=105,,browser,mobile,6,False
1843,4,GET /cart?product_id=105,END,/cart,GET,product_id=105,,browser,mobile,6,True
1844,1,GET /products/filter,"POST /products/filter  body={""gender"":""male"",""category"":""shirt""}",/products/filter,GET,,,indecisive,mobile,0,False
1844,2,"POST /products/filter  body={""gender"":""male"",""category"":""shirt""}",GET /products?id=39,/products/filter,POST,,"{""gender"":""male"",""category"":""shirt""}",indecisive,mobile,0,False
1844,3,GET /products?id=39,GET /cart?product_id=39,/products,GET,id=39,,indecisive,mobile,0,False
1844,4,GET /cart?product_id=39,END,/cart,GET,product_id=39,,indecisive,mobile,0,True
1845,1,GET /products,GET /products?id=39,/products,GET,,,returner,desktop,19,False
1845,2,GET /products?id=39,GET /cart?product_id=39,/products,GET,id=39,,returner,desktop,19,False
1845,3,GET /cart?product_id=39,END,/cart,GET,product_id=39,,returner,desktop,19,True
1846,1,GET /products,GET /products?id=88,/products,GET,,,buyer,tablet,0,False
1846,2,GET /products?id=88,GET /reviews?product_id=88,/products,GET,id=88,,buyer,tablet,0,False
1846,3,GET /reviews?product_id=88,END,/reviews,GET,product_id=88,,buyer,tablet,0,True
1847,1,GET /home,GET /category?type=accessories,/home,GET,,,new_visitor,tablet,23,False
1847,2,GET /category?type=accessories,GET /products?id=110,/category,GET,type=accessories,,new_visitor,tablet,23,False
1847,3,GET /products?id=110,GET /cart?product_id=110,/products,GET,id=110,,new_visitor,tablet,23,False
1847,4,GET /cart?product_id=110,END,/cart,GET,product_id=110,,new_visitor,tablet,23,True
1848,1,GET /products,GET /products?id=61,/products,GET,,,buyer,desktop,18,False
1848,2,GET /products?id=61,GET /cart?product_id=61,/products,GET,id=61,,buyer,desktop,18,False
1848,3,GET /cart?product_id=61,END,/cart,GET,product_id=61,,buyer,desktop,18,True
1849,1,GET /home,GET /category?type=accessories,/home,GET,,,browser,mobile,7,False
1849,2,GET /category?type=accessories,GET /products?id=120,/category,GET,type=accessories,,browser,mobile,7,False
1849,3,GET /products?id=120,GET /cart?product_id=120,/products,GET,id=120,,browser,mobile,7,False
1849,4,GET /cart?product_id=120,END,/cart,GET,product_id=120,,browser,mobile,7,True
1850,1,GET /products/filter,"POST /products/filter  body={""gender"":""female"",""category"":""watch"",""price"":""high""}",/products/filter,GET,,,new_visitor,tablet,3,False
1850,2,"POST /products/filter  body={""gender"":""female"",""category"":""watch"",""price"":""high""}",GET /products,/products/filter,POST,,"{""gender"":""female"",""category"":""watch"",""price"":""high""}",new_visitor,tablet,3,False
1850,3,GET /products,"POST /products/filter  body={""gender"":""female"",""category"":""watch""}",/products,GET,,,new_visitor,tablet,3,False
1850,4,"POST /products/filter  body={""gender"":""female"",""category"":""watch""}",GET /products?id=120,/products/filter,POST,,"{""gender"":""female"",""category"":""watch""}",new_visitor,tablet,3,False
1850,5,GET /products?id=120,GET /cart?product_id=120,/products,GET,id=120,,new_visitor,tablet,3,False
1850,6,GET /cart?product_id=120,END,/cart,GET,product_id=120,,new_visitor,tablet,3,True
1851,1,GET /products/filter,"POST /products/filter  body={""gender"":""female"",""category"":""watch"",""price"":""high""}",/products/filter,GET,,,new_visitor,tablet,14,False
1851,2,"POST /products/filter  body={""gender"":""female"",""category"":""watch"",""price"":""high""}",GET /products?id=11,/products/filter,POST,,"{""gender"":""female"",""category"":""watch"",""price"":""high""}",new_visitor,tablet,14,False
1851,3,GET /products?id=11,GET /cart?product_id=11,/products,GET,id=11,,new_visitor,tablet,14,False
1851,4,GET /cart?product_id=11,END,/cart,GET,product_id=11,,new_visitor,tablet,14,True
1852,1,GET /products/filter,"POST /products/filter  body={""gender"":""male"",""category"":""skirt"",""price"":""mid""}",/products/filter,GET,,,indecisive,mobile,11,False
1852,2,"POST /products/filter  body={""gender"":""male"",""category"":""skirt"",""price"":""mid""}",GET /products?id=110,/products/filter,POST,,"{""gender"":""male"",""category"":""skirt"",""price"":""mid""}",indecisive,mobile,11,False
1852,3,GET /products?id=110,GET /cart?product_id=110,/products,GET,id=110,,indecisive,mobile,11,False
1852,4,GET /cart?product_id=110,END,/cart,GET,product_id=110,,indecisive,mobile,11,True
1853,1,GET /products/filter,"POST /products/filter  body={""gender"":""female"",""category"":""shirt""}",/products/filter,GET,,,returner,desktop,2,False
1853,2,"POST /products/filter  body={""gender"":""female"",""category"":""shirt""}",GET /products?id=120,/products/filter,POST,,"{""gender"":""female"",""category"":""shirt""}",returner,desktop,2,False
1853,3,GET /products?id=120,GET /reviews?product_id=120,/products,GET,id=120,,returner,desktop,2,False
1853,4,GET /reviews?product_id=120,END,/reviews,GET,product_id=120,,returner,desktop,2,True
1854,1,GET /products,GET /products?id=11,/products,GET,,,new_visitor,mobile,14,False
1854,2,GET /products?id=11,GET /cart?product_id=11,/products,GET,id=11,,new_visitor,mobile,14,False
1854,3,GET /cart?product_id=11,GET /home,/cart,GET,product_id=11,,new_visitor,mobile,14,False
1854,4,GET /home,END,/home,GET,,,new_visitor,mobile,14,True
1855,1,GET /products/filter,"POST /products/filter  body={""gender"":""male"",""category"":""watch"",""price"":""mid""}",/products/filter,GET,,,new_visitor,mobile,17,False
1855,2,"POST /products/filter  body={""gender"":""male"",""category"":""watch"",""price"":""mid""}",GET /products?id=15,/products/filter,POST,,"{""gender"":""male"",""category"":""watch"",""price"":""mid""}",new_visitor,mobile,17,False
1855,3,GET /products?id=15,GET /cart?product_id=15,/products,GET,id=15,,new_visitor,mobile,17,False
1855,4,GET /cart?product_id=15,END,/cart,GET,product_id=15,,new_visitor,mobile,17,True
1856,1,GET /products,GET /products?id=105,/products,GET,,,indecisive,desktop,10,False
1856,2,GET /products?id=105,GET /cart?product_id=105,/products,GET,id=105,,indecisive,desktop,10,False
1856,3,GET /cart?product_id=105,END,/cart,GET,product_id=105,,indecisive,desktop,10,True
1857,1,GET /products,GET /products?id=73,/products,GET,,,buyer,tablet,15,False
1857,2,GET /products?id=73,GET /products?id=110,/products,GET,id=73,,buyer,tablet,15,False
1857,3,GET /products?id=110,GET /cart?product_id=110,/products,GET,id=110,,buyer,tablet,15,False
1857,4,GET /cart?product_id=110,END,/cart,GET,product_id=110,,buyer,tablet,15,True
1858,1,GET /products,GET /products?id=120,/products,GET,,,browser,desktop,8,False
1858,2,GET /products?id=120,GET /cart?product_id=120,/products,GET,id=120,,browser,desktop,8,False
1858,3,GET /cart?product_id=120,GET /checkout,/cart,GET,product_id=120,,browser,desktop,8,False
1858,4,GET /checkout,"POST /payment  body={""amount"": 49.99, ""method"": ""card""}",/checkout,GET,,,browser,desktop,8,False
1858,5,"POST /payment  body={""amount"": 49.99, ""method"": ""card""}",END,/payment,POST,,"{""amount"": 49.99, ""method"": ""card""}",browser,desktop,8,True
1859,1,GET /products/filter,"POST /products/filter  body={""gender"":""female"",""category"":""watch"",""price"":""high""}",/products/filter,GET,,,browser,mobile,1,False
1859,2,"POST /products/filter  body={""gender"":""female"",""category"":""watch"",""price"":""high""}",GET /products,/products/filter,POST,,"{""gender"":""female"",""category"":""watch"",""price"":""high""}",browser,mobile,1,False
1859,3,GET /products,"POST /products/filter  body={""gender"":""female"",""category"":""watch""}",/products,GET,,,browser,mobile,1,False
1859,4,"POST /products/filter  body={""gender"":""female"",""category"":""watch""}",GET /products?id=73,/products/filter,POST,,"{""gender"":""female"",""category"":""watch""}",browser,mobile,1,False
1859,5,GET /products?id=73,GET /cart?product_id=73,/products,GET,id=73,,browser,mobile,1,False
1859,6,GET /cart?product_id=73,END,/cart,GET,product_id=73,,browser,mobile,1,True
1860,1,GET /products,GET /products?id=105,/products,GET,,,browser,mobile,16,False
1860,2,GET /products?id=105,GET /reviews?product_id=105,/products,GET,id=105,,browser,mobile,16,False
1860,3,GET /reviews?product_id=105,GET /products?id=39,/reviews,GET,product_id=105,,browser,mobile,16,False
1860,4,GET /products?id=39,GET /products?id=61,/products,GET,id=39,,browser,mobile,16,False
1860,5,GET /products?id=61,GET /products?id=101,/products,GET,id=61,,browser,mobile,16,False
1860,6,GET /products?id=101,GET /products?id=11,/products,GET,id=101,,browser,mobile,16,False
1860,7,GET /products?id=11,GET /products?id=22,/products,GET,id=11,,browser,mobile,16,False
1860,8,GET /products?id=22,GET /cart?product_id=22,/products,GET,id=22,,browser,mobile,16,False
1860,9,GET /cart?product_id=22,END,/cart,GET,product_id=22,,browser,mobile,16,True
1861,1,GET /products,GET /products?id=110,/products,GET,,,browser,mobile,23,False
1861,2,GET /products?id=110,GET /reviews?product_id=110,/products,GET,id=110,,browser,mobile,23,False
1861,3,GET /reviews?product_id=110,GET /products?id=105,/reviews,GET,product_id=110,,browser,mobile,23,False
1861,4,GET /products?id=105,GET /cart?product_id=105,/products,GET,id=105,,browser,mobile,23,False
1861,5,GET /cart?product_id=105,END,/cart,GET,product_id=105,,browser,mobile,23,True
1862,1,GET /products/filter,"POST /products/filter  body={""gender"":""male"",""category"":""dress"",""price"":""mid""}",/products/filter,GET,,,returner,tablet,13,False
1862,2,"POST /products/filter  body={""gender"":""male"",""category"":""dress"",""price"":""mid""}",GET /products?id=47,/products/filter,POST,,"{""gender"":""male"",""category"":""dress"",""price"":""mid""}",returner,tablet,13,False
1862,3,GET /products?id=47,GET /cart?product_id=47,/products,GET,id=47,,returner,tablet,13,False
1862,4,GET /cart?product_id=47,END,/cart,GET,product_id=47,,returner,tablet,13,True
1863,1,GET /products,GET /products?id=110,/products,GET,,,buyer,mobile,18,False
1863,2,GET /products?id=110,GET /products?id=101,/products,GET,id=110,,buyer,mobile,18,False
